Date,Product,Dispensation
2024-12-26,Paracetamol,526
2024-12-27,Paracetamol,467
2024-12-28,Paracetamol,514
2024-12-29,Paracetamol,491
2024-12-30,Paracetamol,504
2020-01-01,Aspirin,374
2020-01-02,Aspirin,448
2020-01-03,Aspirin,415
2020-01-04,Aspirin,389
2020-01-05,Aspirin,394
2020-01-06,Aspirin,418
2020-01-07,Aspirin,431
2020-01-08,Aspirin,412
2020-01-09,Aspirin,418
2020-01-10,Aspirin,417
2020-01-11,Aspirin,435
2020-01-12,Aspirin,438
2020-01-13,Aspirin,423
2020-01-14,Aspirin,426
2020-01-15,Aspirin,431
2020-01-16,Aspirin,448
2020-01-17,Aspirin,383
2020-01-18,Aspirin,401
2020-01-19,Aspirin,390
2020-01-20,Aspirin,414
2020-01-21,Aspirin,432
2020-01-22,Aspirin,443
2020-01-23,Aspirin,413
2020-01-24,Aspirin,435
2020-01-25,Aspirin,439
2020-01-26,Aspirin,350
2020-01-27,Aspirin,434
2020-01-28,Aspirin,432
2020-01-29,Aspirin,412
2020-01-30,Aspirin,421
2020-01-31,Aspirin,412
2020-02-01,Aspirin,430
2020-02-02,Aspirin,404
2020-02-03,Aspirin,388
2020-02-04,Aspirin,361
2020-02-05,Aspirin,417
2020-02-06,Aspirin,410
2020-02-07,Aspirin,440
2020-02-08,Aspirin,444
2020-02-09,Aspirin,416
2020-02-10,Aspirin,405
2020-02-11,Aspirin,414
2020-02-12,Aspirin,368
2020-02-13,Aspirin,369
2020-02-14,Aspirin,358
2020-02-15,Aspirin,395
2020-02-16,Aspirin,418
2020-02-17,Aspirin,403
2020-02-18,Aspirin,356
2020-02-19,Aspirin,423
2020-02-20,Aspirin,435
2020-02-21,Aspirin,386
2020-02-22,Aspirin,399
2020-02-23,Aspirin,441
2020-02-24,Aspirin,440
2020-02-25,Aspirin,374
2020-02-26,Aspirin,356
2020-02-27,Aspirin,398
2020-02-28,Aspirin,444
2020-02-29,Aspirin,426
2020-03-01,Aspirin,388
2020-03-02,Aspirin,365
2020-03-03,Aspirin,397
2020-03-04,Aspirin,390
2020-03-05,Aspirin,404
2020-03-06,Aspirin,393
2020-03-07,Aspirin,436
2020-03-08,Aspirin,381
2020-03-09,Aspirin,422
2020-03-10,Aspirin,355
2020-03-11,Aspirin,370
2020-03-12,Aspirin,393
2020-03-13,Aspirin,439
2020-03-14,Aspirin,448
2020-03-15,Aspirin,411
2020-03-16,Aspirin,400
2020-03-17,Aspirin,373
2020-03-18,Aspirin,363
2020-03-19,Aspirin,373
2020-03-20,Aspirin,447
2020-03-21,Aspirin,375
2020-03-22,Aspirin,442
2020-03-23,Aspirin,440
2020-03-24,Aspirin,389
2020-03-25,Aspirin,447
2020-03-26,Aspirin,412
2020-03-27,Aspirin,376
2020-03-28,Aspirin,408
2020-03-29,Aspirin,383
2020-03-30,Aspirin,406
2020-03-31,Aspirin,392
2020-04-01,Aspirin,386
2020-04-02,Aspirin,416
2020-04-03,Aspirin,375
2020-04-04,Aspirin,408
2020-04-05,Aspirin,373
2020-04-06,Aspirin,445
2020-04-07,Aspirin,437
2020-04-08,Aspirin,437
2020-04-09,Aspirin,359
2020-04-10,Aspirin,385
2020-04-11,Aspirin,433
2020-04-12,Aspirin,404
2020-04-13,Aspirin,373
2020-04-14,Aspirin,449
2020-04-15,Aspirin,373
2020-04-16,Aspirin,414
2020-04-17,Aspirin,409
2020-04-18,Aspirin,417
2020-04-19,Aspirin,358
2020-04-20,Aspirin,412
2020-04-21,Aspirin,382
2020-04-22,Aspirin,448
2020-04-23,Aspirin,368
2020-04-24,Aspirin,372
2020-04-25,Aspirin,368
2020-04-26,Aspirin,419
2020-04-27,Aspirin,423
2020-04-28,Aspirin,397
2020-04-29,Aspirin,431
2020-04-30,Aspirin,417
2020-05-01,Aspirin,373
2020-05-02,Aspirin,375
2020-05-03,Aspirin,358
2020-05-04,Aspirin,401
2020-05-05,Aspirin,426
2020-05-06,Aspirin,383
2020-05-07,Aspirin,414
2020-05-08,Aspirin,427
2020-05-09,Aspirin,401
2020-05-10,Aspirin,396
2020-05-11,Aspirin,449
2020-05-12,Aspirin,380
2020-05-13,Aspirin,392
2020-05-14,Aspirin,422
2020-05-15,Aspirin,387
2020-05-16,Aspirin,446
2020-05-17,Aspirin,448
2020-05-18,Aspirin,427
2020-05-19,Aspirin,398
2020-05-20,Aspirin,394
2020-05-21,Aspirin,403
2020-05-22,Aspirin,352
2020-05-23,Aspirin,352
2020-05-24,Aspirin,365
2020-05-25,Aspirin,423
2020-05-26,Aspirin,431
2020-05-27,Aspirin,404
2020-05-28,Aspirin,441
2020-05-29,Aspirin,372
2020-05-30,Aspirin,399
2020-05-31,Aspirin,351
2020-06-01,Aspirin,385
2020-06-02,Aspirin,432
2020-06-03,Aspirin,400
2020-06-04,Aspirin,388
2020-06-05,Aspirin,443
2020-06-06,Aspirin,378
2020-06-07,Aspirin,425
2020-06-08,Aspirin,401
2020-06-09,Aspirin,363
2020-06-10,Aspirin,399
2020-06-11,Aspirin,436
2020-06-12,Aspirin,358
2020-06-13,Aspirin,423
2020-06-14,Aspirin,386
2020-06-15,Aspirin,391
2020-06-16,Aspirin,407
2020-06-17,Aspirin,405
2020-06-18,Aspirin,440
2020-06-19,Aspirin,426
2020-06-20,Aspirin,364
2020-06-21,Aspirin,392
2020-06-22,Aspirin,434
2020-06-23,Aspirin,424
2020-06-24,Aspirin,395
2020-06-25,Aspirin,350
2020-06-26,Aspirin,411
2020-06-27,Aspirin,444
2020-06-28,Aspirin,409
2020-06-29,Aspirin,355
2020-06-30,Aspirin,402
2020-07-01,Aspirin,442
2020-07-02,Aspirin,442
2020-07-03,Aspirin,402
2020-07-04,Aspirin,401
2020-07-05,Aspirin,415
2020-07-06,Aspirin,392
2020-07-07,Aspirin,407
2020-07-08,Aspirin,404
2020-07-09,Aspirin,369
2020-07-10,Aspirin,409
2020-07-11,Aspirin,411
2020-07-12,Aspirin,385
2020-07-13,Aspirin,427
2020-07-14,Aspirin,407
2020-07-15,Aspirin,388
2020-07-16,Aspirin,428
2020-07-17,Aspirin,406
2020-07-18,Aspirin,371
2020-07-19,Aspirin,405
2020-07-20,Aspirin,397
2020-07-21,Aspirin,417
2020-07-22,Aspirin,423
2020-07-23,Aspirin,425
2020-07-24,Aspirin,418
2020-07-25,Aspirin,397
2020-07-26,Aspirin,402
2020-07-27,Aspirin,427
2020-07-28,Aspirin,356
2020-07-29,Aspirin,362
2020-07-30,Aspirin,400
2020-07-31,Aspirin,431
2020-08-01,Aspirin,371
2020-08-02,Aspirin,379
2020-08-03,Aspirin,432
2020-08-04,Aspirin,405
2020-08-05,Aspirin,369
2020-08-06,Aspirin,382
2020-08-07,Aspirin,382
2020-08-08,Aspirin,410
2020-08-09,Aspirin,437
2020-08-10,Aspirin,397
2020-08-11,Aspirin,406
2020-08-12,Aspirin,424
2020-08-13,Aspirin,370
2020-08-14,Aspirin,388
2020-08-15,Aspirin,413
2020-08-16,Aspirin,404
2020-08-17,Aspirin,395
2020-08-18,Aspirin,410
2020-08-19,Aspirin,432
2020-08-20,Aspirin,364
2020-08-21,Aspirin,390
2020-08-22,Aspirin,360
2020-08-23,Aspirin,413
2020-08-24,Aspirin,433
2020-08-25,Aspirin,413
2020-08-26,Aspirin,374
2020-08-27,Aspirin,368
2020-08-28,Aspirin,429
2020-08-29,Aspirin,386
2020-08-30,Aspirin,434
2020-08-31,Aspirin,374
2020-09-01,Aspirin,432
2020-09-02,Aspirin,445
2020-09-03,Aspirin,376
2020-09-04,Aspirin,445
2020-09-05,Aspirin,403
2020-09-06,Aspirin,380
2020-09-07,Aspirin,372
2020-09-08,Aspirin,408
2020-09-09,Aspirin,357
2020-09-10,Aspirin,386
2020-09-11,Aspirin,370
2020-09-12,Aspirin,364
2020-09-13,Aspirin,351
2020-09-14,Aspirin,415
2020-09-15,Aspirin,432
2020-09-16,Aspirin,433
2020-09-17,Aspirin,436
2020-09-18,Aspirin,398
2020-09-19,Aspirin,420
2020-09-20,Aspirin,429
2020-09-21,Aspirin,447
2020-09-22,Aspirin,391
2020-09-23,Aspirin,351
2020-09-24,Aspirin,416
2020-09-25,Aspirin,394
2020-09-26,Aspirin,441
2020-09-27,Aspirin,430
2020-09-28,Aspirin,439
2020-09-29,Aspirin,353
2020-09-30,Aspirin,357
2020-10-01,Aspirin,356
2020-10-02,Aspirin,354
2020-10-03,Aspirin,439
2020-10-04,Aspirin,406
2020-10-05,Aspirin,402
2020-10-06,Aspirin,410
2020-10-07,Aspirin,399
2020-10-08,Aspirin,394
2020-10-09,Aspirin,420
2020-10-10,Aspirin,439
2020-10-11,Aspirin,392
2020-10-12,Aspirin,389
2020-10-13,Aspirin,360
2020-10-14,Aspirin,376
2020-10-15,Aspirin,354
2020-10-16,Aspirin,432
2020-10-17,Aspirin,365
2020-10-18,Aspirin,358
2020-10-19,Aspirin,367
2020-10-20,Aspirin,419
2020-10-21,Aspirin,403
2020-10-22,Aspirin,445
2020-10-23,Aspirin,410
2020-10-24,Aspirin,413
2020-10-25,Aspirin,371
2020-10-26,Aspirin,395
2020-10-27,Aspirin,438
2020-10-28,Aspirin,432
2020-10-29,Aspirin,352
2020-10-30,Aspirin,358
2020-10-31,Aspirin,439
2020-11-01,Aspirin,407
2020-11-02,Aspirin,423
2020-11-03,Aspirin,401
2020-11-04,Aspirin,436
2020-11-05,Aspirin,408
2020-11-06,Aspirin,447
2020-11-07,Aspirin,410
2020-11-08,Aspirin,369
2020-11-09,Aspirin,368
2020-11-10,Aspirin,378
2020-11-11,Aspirin,415
2020-11-12,Aspirin,399
2020-11-13,Aspirin,360
2020-11-14,Aspirin,379
2020-11-15,Aspirin,365
2020-11-16,Aspirin,353
2020-11-17,Aspirin,410
2020-11-18,Aspirin,366
2020-11-19,Aspirin,376
2020-11-20,Aspirin,363
2020-11-21,Aspirin,386
2020-11-22,Aspirin,426
2020-11-23,Aspirin,440
2020-11-24,Aspirin,406
2020-11-25,Aspirin,405
2020-11-26,Aspirin,425
2020-11-27,Aspirin,431
2020-11-28,Aspirin,355
2020-11-29,Aspirin,379
2020-11-30,Aspirin,426
2020-12-01,Aspirin,408
2020-12-02,Aspirin,408
2020-12-03,Aspirin,434
2020-12-04,Aspirin,355
2020-12-05,Aspirin,407
2020-12-06,Aspirin,385
2020-12-07,Aspirin,440
2020-12-08,Aspirin,373
2020-12-09,Aspirin,386
2020-12-10,Aspirin,414
2020-12-11,Aspirin,434
2020-12-12,Aspirin,361
2020-12-13,Aspirin,442
2020-12-14,Aspirin,443
2020-12-15,Aspirin,352
2020-12-16,Aspirin,376
2020-12-17,Aspirin,429
2020-12-18,Aspirin,377
2020-12-19,Aspirin,422
2020-12-20,Aspirin,440
2020-12-21,Aspirin,430
2020-12-22,Aspirin,413
2020-12-23,Aspirin,377
2020-12-24,Aspirin,425
2020-12-25,Aspirin,388
2020-12-26,Aspirin,448
2020-12-27,Aspirin,377
2020-12-28,Aspirin,354
2020-12-29,Aspirin,374
2020-12-30,Aspirin,396
2020-12-31,Aspirin,419
2021-01-01,Aspirin,424
2021-01-02,Aspirin,361
2021-01-03,Aspirin,443
2021-01-04,Aspirin,407
2021-01-05,Aspirin,393
2021-01-06,Aspirin,419
2021-01-07,Aspirin,446
2021-01-08,Aspirin,407
2021-01-09,Aspirin,440
2021-01-10,Aspirin,351
2021-01-11,Aspirin,371
2021-01-12,Aspirin,447
2021-01-13,Aspirin,425
2021-01-14,Aspirin,386
2021-01-15,Aspirin,370
2021-01-16,Aspirin,358
2021-01-17,Aspirin,363
2021-01-18,Aspirin,390
2021-01-19,Aspirin,383
2021-01-20,Aspirin,432
2021-01-21,Aspirin,405
2021-01-22,Aspirin,388
2021-01-23,Aspirin,371
2021-01-24,Aspirin,386
2021-01-25,Aspirin,352
2021-01-26,Aspirin,373
2021-01-27,Aspirin,395
2021-01-28,Aspirin,405
2021-01-29,Aspirin,408
2021-01-30,Aspirin,386
2021-01-31,Aspirin,420
2021-02-01,Aspirin,424
2021-02-02,Aspirin,412
2021-02-03,Aspirin,413
2021-02-04,Aspirin,355
2021-02-05,Aspirin,390
2021-02-06,Aspirin,392
2021-02-07,Aspirin,374
2021-02-08,Aspirin,387
2021-02-09,Aspirin,404
2021-02-10,Aspirin,436
2021-02-11,Aspirin,363
2021-02-12,Aspirin,383
2021-02-13,Aspirin,408
2021-02-14,Aspirin,444
2021-02-15,Aspirin,437
2021-02-16,Aspirin,385
2021-02-17,Aspirin,387
2021-02-18,Aspirin,391
2021-02-19,Aspirin,362
2021-02-20,Aspirin,392
2021-02-21,Aspirin,384
2021-02-22,Aspirin,393
2021-02-23,Aspirin,354
2021-02-24,Aspirin,361
2021-02-25,Aspirin,407
2021-02-26,Aspirin,384
2021-02-27,Aspirin,394
2021-02-28,Aspirin,356
2021-03-01,Aspirin,405
2021-03-02,Aspirin,362
2021-03-03,Aspirin,392
2021-03-04,Aspirin,432
2021-03-05,Aspirin,422
2021-03-06,Aspirin,381
2021-03-07,Aspirin,397
2021-03-08,Aspirin,364
2021-03-09,Aspirin,390
2021-03-10,Aspirin,418
2021-03-11,Aspirin,392
2021-03-12,Aspirin,440
2021-03-13,Aspirin,439
2021-03-14,Aspirin,391
2021-03-15,Aspirin,394
2021-03-16,Aspirin,388
2021-03-17,Aspirin,409
2021-03-18,Aspirin,382
2021-03-19,Aspirin,398
2021-03-20,Aspirin,377
2021-03-21,Aspirin,420
2021-03-22,Aspirin,440
2021-03-23,Aspirin,411
2021-03-24,Aspirin,403
2021-03-25,Aspirin,387
2021-03-26,Aspirin,433
2021-03-27,Aspirin,413
2021-03-28,Aspirin,438
2021-03-29,Aspirin,364
2021-03-30,Aspirin,387
2021-03-31,Aspirin,421
2021-04-01,Aspirin,383
2021-04-02,Aspirin,367
2021-04-03,Aspirin,358
2021-04-04,Aspirin,422
2021-04-05,Aspirin,444
2021-04-06,Aspirin,427
2021-04-07,Aspirin,359
2021-04-08,Aspirin,367
2021-04-09,Aspirin,365
2021-04-10,Aspirin,425
2021-04-11,Aspirin,370
2021-04-12,Aspirin,440
2021-04-13,Aspirin,417
2021-04-14,Aspirin,379
2021-04-15,Aspirin,421
2021-04-16,Aspirin,403
2021-04-17,Aspirin,364
2021-04-18,Aspirin,411
2021-04-19,Aspirin,354
2021-04-20,Aspirin,359
2021-04-21,Aspirin,443
2021-04-22,Aspirin,374
2021-04-23,Aspirin,448
2021-04-24,Aspirin,405
2021-04-25,Aspirin,372
2021-04-26,Aspirin,406
2021-04-27,Aspirin,368
2021-04-28,Aspirin,425
2021-04-29,Aspirin,394
2021-04-30,Aspirin,369
2021-05-01,Aspirin,354
2021-05-02,Aspirin,378
2021-05-03,Aspirin,369
2021-05-04,Aspirin,355
2021-05-05,Aspirin,400
2021-05-06,Aspirin,365
2021-05-07,Aspirin,394
2021-05-08,Aspirin,386
2021-05-09,Aspirin,397
2021-05-10,Aspirin,440
2021-05-11,Aspirin,383
2021-05-12,Aspirin,373
2021-05-13,Aspirin,365
2021-05-14,Aspirin,360
2021-05-15,Aspirin,422
2021-05-16,Aspirin,382
2021-05-17,Aspirin,426
2021-05-18,Aspirin,408
2021-05-19,Aspirin,375
2021-05-20,Aspirin,360
2021-05-21,Aspirin,445
2021-05-22,Aspirin,405
2021-05-23,Aspirin,359
2021-05-24,Aspirin,448
2021-05-25,Aspirin,434
2021-05-26,Aspirin,392
2021-05-27,Aspirin,366
2021-05-28,Aspirin,444
2021-05-29,Aspirin,370
2021-05-30,Aspirin,385
2021-05-31,Aspirin,445
2021-06-01,Aspirin,397
2021-06-02,Aspirin,354
2021-06-03,Aspirin,367
2021-06-04,Aspirin,387
2021-06-05,Aspirin,384
2021-06-06,Aspirin,355
2021-06-07,Aspirin,400
2021-06-08,Aspirin,431
2021-06-09,Aspirin,424
2021-06-10,Aspirin,369
2021-06-11,Aspirin,433
2021-06-12,Aspirin,386
2021-06-13,Aspirin,446
2021-06-14,Aspirin,449
2021-06-15,Aspirin,374
2021-06-16,Aspirin,362
2021-06-17,Aspirin,434
2021-06-18,Aspirin,402
2021-06-19,Aspirin,359
2021-06-20,Aspirin,354
2021-06-21,Aspirin,378
2021-06-22,Aspirin,424
2021-06-23,Aspirin,418
2021-06-24,Aspirin,438
2021-06-25,Aspirin,365
2021-06-26,Aspirin,371
2021-06-27,Aspirin,413
2021-06-28,Aspirin,433
2021-06-29,Aspirin,426
2021-06-30,Aspirin,418
2021-07-01,Aspirin,418
2021-07-02,Aspirin,438
2021-07-03,Aspirin,441
2021-07-04,Aspirin,373
2021-07-05,Aspirin,360
2021-07-06,Aspirin,362
2021-07-07,Aspirin,413
2021-07-08,Aspirin,426
2021-07-09,Aspirin,360
2021-07-10,Aspirin,386
2021-07-11,Aspirin,368
2021-07-12,Aspirin,372
2021-07-13,Aspirin,404
2021-07-14,Aspirin,355
2021-07-15,Aspirin,401
2021-07-16,Aspirin,389
2021-07-17,Aspirin,370
2021-07-18,Aspirin,363
2021-07-19,Aspirin,427
2021-07-20,Aspirin,367
2021-07-21,Aspirin,352
2021-07-22,Aspirin,431
2021-07-23,Aspirin,367
2021-07-24,Aspirin,382
2021-07-25,Aspirin,391
2021-07-26,Aspirin,350
2021-07-27,Aspirin,383
2021-07-28,Aspirin,445
2021-07-29,Aspirin,373
2021-07-30,Aspirin,384
2021-07-31,Aspirin,437
2021-08-01,Aspirin,404
2021-08-02,Aspirin,440
2021-08-03,Aspirin,438
2021-08-04,Aspirin,381
2021-08-05,Aspirin,444
2021-08-06,Aspirin,381
2021-08-07,Aspirin,363
2021-08-08,Aspirin,397
2021-08-09,Aspirin,423
2021-08-10,Aspirin,444
2021-08-11,Aspirin,386
2021-08-12,Aspirin,371
2021-08-13,Aspirin,449
2021-08-14,Aspirin,430
2021-08-15,Aspirin,356
2021-08-16,Aspirin,439
2021-08-17,Aspirin,425
2021-08-18,Aspirin,448
2021-08-19,Aspirin,353
2021-08-20,Aspirin,442
2021-08-21,Aspirin,430
2021-08-22,Aspirin,391
2021-08-23,Aspirin,370
2021-08-24,Aspirin,407
2021-08-25,Aspirin,416
2021-08-26,Aspirin,358
2021-08-27,Aspirin,434
2021-08-28,Aspirin,407
2021-08-29,Aspirin,421
2021-08-30,Aspirin,378
2021-08-31,Aspirin,441
2021-09-01,Aspirin,409
2021-09-02,Aspirin,393
2021-09-03,Aspirin,382
2021-09-04,Aspirin,357
2021-09-05,Aspirin,364
2021-09-06,Aspirin,363
2021-09-07,Aspirin,427
2021-09-08,Aspirin,431
2021-09-09,Aspirin,397
2021-09-10,Aspirin,352
2021-09-11,Aspirin,420
2021-09-12,Aspirin,352
2021-09-13,Aspirin,447
2021-09-14,Aspirin,369
2021-09-15,Aspirin,436
2021-09-16,Aspirin,413
2021-09-17,Aspirin,383
2021-09-18,Aspirin,444
2021-09-19,Aspirin,422
2021-09-20,Aspirin,399
2021-09-21,Aspirin,439
2021-09-22,Aspirin,434
2021-09-23,Aspirin,432
2021-09-24,Aspirin,386
2021-09-25,Aspirin,420
2021-09-26,Aspirin,368
2021-09-27,Aspirin,358
2021-09-28,Aspirin,374
2021-09-29,Aspirin,377
2021-09-30,Aspirin,422
2021-10-01,Aspirin,399
2021-10-02,Aspirin,390
2021-10-03,Aspirin,376
2021-10-04,Aspirin,372
2021-10-05,Aspirin,445
2021-10-06,Aspirin,449
2021-10-07,Aspirin,389
2021-10-08,Aspirin,421
2021-10-09,Aspirin,400
2021-10-10,Aspirin,379
2021-10-11,Aspirin,404
2021-10-12,Aspirin,373
2021-10-13,Aspirin,354
2021-10-14,Aspirin,351
2021-10-15,Aspirin,386
2021-10-16,Aspirin,388
2021-10-17,Aspirin,437
2021-10-18,Aspirin,424
2021-10-19,Aspirin,423
2021-10-20,Aspirin,442
2021-10-21,Aspirin,447
2021-10-22,Aspirin,351
2021-10-23,Aspirin,426
2021-10-24,Aspirin,394
2021-10-25,Aspirin,394
2021-10-26,Aspirin,395
2021-10-27,Aspirin,431
2021-10-28,Aspirin,406
2021-10-29,Aspirin,428
2021-10-30,Aspirin,352
2021-10-31,Aspirin,365
2021-11-01,Aspirin,419
2021-11-02,Aspirin,380
2021-11-03,Aspirin,424
2021-11-04,Aspirin,392
2021-11-05,Aspirin,427
2021-11-06,Aspirin,407
2021-11-07,Aspirin,448
2021-11-08,Aspirin,362
2021-11-09,Aspirin,400
2021-11-10,Aspirin,382
2021-11-11,Aspirin,393
2021-11-12,Aspirin,360
2021-11-13,Aspirin,402
2021-11-14,Aspirin,350
2021-11-15,Aspirin,403
2021-11-16,Aspirin,385
2021-11-17,Aspirin,392
2021-11-18,Aspirin,426
2021-11-19,Aspirin,386
2021-11-20,Aspirin,444
2021-11-21,Aspirin,427
2021-11-22,Aspirin,447
2021-11-23,Aspirin,437
2021-11-24,Aspirin,383
2021-11-25,Aspirin,413
2021-11-26,Aspirin,420
2021-11-27,Aspirin,352
2021-11-28,Aspirin,366
2021-11-29,Aspirin,401
2021-11-30,Aspirin,436
2021-12-01,Aspirin,415
2021-12-02,Aspirin,427
2021-12-03,Aspirin,446
2021-12-04,Aspirin,446
2021-12-05,Aspirin,448
2021-12-06,Aspirin,375
2021-12-07,Aspirin,363
2021-12-08,Aspirin,371
2021-12-09,Aspirin,388
2021-12-10,Aspirin,392
2021-12-11,Aspirin,359
2021-12-12,Aspirin,392
2021-12-13,Aspirin,393
2021-12-14,Aspirin,449
2021-12-15,Aspirin,393
2021-12-16,Aspirin,355
2021-12-17,Aspirin,417
2021-12-18,Aspirin,432
2021-12-19,Aspirin,422
2021-12-20,Aspirin,388
2021-12-21,Aspirin,405
2021-12-22,Aspirin,377
2021-12-23,Aspirin,351
2021-12-24,Aspirin,360
2021-12-25,Aspirin,432
2021-12-26,Aspirin,419
2021-12-27,Aspirin,426
2021-12-28,Aspirin,446
2021-12-29,Aspirin,431
2021-12-30,Aspirin,408
2021-12-31,Aspirin,361
2022-01-01,Aspirin,428
2022-01-02,Aspirin,377
2022-01-03,Aspirin,357
2022-01-04,Aspirin,360
2022-01-05,Aspirin,350
2022-01-06,Aspirin,427
2022-01-07,Aspirin,375
2022-01-08,Aspirin,420
2022-01-09,Aspirin,369
2022-01-10,Aspirin,431
2022-01-11,Aspirin,434
2022-01-12,Aspirin,422
2022-01-13,Aspirin,432
2022-01-14,Aspirin,350
2022-01-15,Aspirin,405
2022-01-16,Aspirin,423
2022-01-17,Aspirin,415
2022-01-18,Aspirin,413
2022-01-19,Aspirin,448
2022-01-20,Aspirin,362
2022-01-21,Aspirin,444
2022-01-22,Aspirin,363
2022-01-23,Aspirin,404
2022-01-24,Aspirin,384
2022-01-25,Aspirin,445
2022-01-26,Aspirin,431
2022-01-27,Aspirin,407
2022-01-28,Aspirin,357
2022-01-29,Aspirin,377
2022-01-30,Aspirin,402
2022-01-31,Aspirin,410
2022-02-01,Aspirin,356
2022-02-02,Aspirin,422
2022-02-03,Aspirin,443
2022-02-04,Aspirin,415
2022-02-05,Aspirin,432
2022-02-06,Aspirin,398
2022-02-07,Aspirin,358
2022-02-08,Aspirin,379
2022-02-09,Aspirin,415
2022-02-10,Aspirin,353
2022-02-11,Aspirin,391
2022-02-12,Aspirin,416
2022-02-13,Aspirin,351
2022-02-14,Aspirin,449
2022-02-15,Aspirin,367
2022-02-16,Aspirin,365
2022-02-17,Aspirin,368
2022-02-18,Aspirin,404
2022-02-19,Aspirin,434
2022-02-20,Aspirin,394
2022-02-21,Aspirin,449
2022-02-22,Aspirin,394
2022-02-23,Aspirin,430
2022-02-24,Aspirin,390
2022-02-25,Aspirin,365
2022-02-26,Aspirin,385
2022-02-27,Aspirin,388
2022-02-28,Aspirin,381
2022-03-01,Aspirin,431
2022-03-02,Aspirin,419
2022-03-03,Aspirin,438
2022-03-04,Aspirin,412
2022-03-05,Aspirin,361
2022-03-06,Aspirin,401
2022-03-07,Aspirin,435
2022-03-08,Aspirin,371
2022-03-09,Aspirin,369
2022-03-10,Aspirin,430
2022-03-11,Aspirin,356
2022-03-12,Aspirin,409
2022-03-13,Aspirin,405
2022-03-14,Aspirin,434
2022-03-15,Aspirin,437
2022-03-16,Aspirin,390
2022-03-17,Aspirin,370
2022-03-18,Aspirin,391
2022-03-19,Aspirin,438
2022-03-20,Aspirin,416
2022-03-21,Aspirin,356
2022-03-22,Aspirin,445
2022-03-23,Aspirin,413
2022-03-24,Aspirin,410
2022-03-25,Aspirin,392
2022-03-26,Aspirin,411
2022-03-27,Aspirin,426
2022-03-28,Aspirin,391
2022-03-29,Aspirin,418
2022-03-30,Aspirin,377
2022-03-31,Aspirin,441
2022-04-01,Aspirin,356
2022-04-02,Aspirin,362
2022-04-03,Aspirin,393
2022-04-04,Aspirin,359
2022-04-05,Aspirin,368
2022-04-06,Aspirin,430
2022-04-07,Aspirin,446
2022-04-08,Aspirin,440
2022-04-09,Aspirin,417
2022-04-10,Aspirin,428
2022-04-11,Aspirin,444
2022-04-12,Aspirin,436
2022-04-13,Aspirin,440
2022-04-14,Aspirin,367
2022-04-15,Aspirin,353
2022-04-16,Aspirin,449
2022-04-17,Aspirin,434
2022-04-18,Aspirin,413
2022-04-19,Aspirin,428
2022-04-20,Aspirin,416
2022-04-21,Aspirin,366
2022-04-22,Aspirin,441
2022-04-23,Aspirin,430
2022-04-24,Aspirin,380
2022-04-25,Aspirin,368
2022-04-26,Aspirin,417
2022-04-27,Aspirin,375
2022-04-28,Aspirin,354
2022-04-29,Aspirin,437
2022-04-30,Aspirin,366
2022-05-01,Aspirin,384
2022-05-02,Aspirin,439
2022-05-03,Aspirin,351
2022-05-04,Aspirin,402
2022-05-05,Aspirin,437
2022-05-06,Aspirin,422
2022-05-07,Aspirin,405
2022-05-08,Aspirin,396
2022-05-09,Aspirin,398
2022-05-10,Aspirin,361
2022-05-11,Aspirin,371
2022-05-12,Aspirin,423
2022-05-13,Aspirin,413
2022-05-14,Aspirin,386
2022-05-15,Aspirin,352
2022-05-16,Aspirin,434
2022-05-17,Aspirin,381
2022-05-18,Aspirin,446
2022-05-19,Aspirin,350
2022-05-20,Aspirin,365
2022-05-21,Aspirin,370
2022-05-22,Aspirin,355
2022-05-23,Aspirin,377
2022-05-24,Aspirin,364
2022-05-25,Aspirin,365
2022-05-26,Aspirin,411
2022-05-27,Aspirin,389
2022-05-28,Aspirin,408
2022-05-29,Aspirin,356
2022-05-30,Aspirin,371
2022-05-31,Aspirin,376
2022-06-01,Aspirin,419
2022-06-02,Aspirin,419
2022-06-03,Aspirin,428
2022-06-04,Aspirin,405
2022-06-05,Aspirin,373
2022-06-06,Aspirin,364
2022-06-07,Aspirin,417
2022-06-08,Aspirin,388
2022-06-09,Aspirin,417
2022-06-10,Aspirin,415
2022-06-11,Aspirin,412
2022-06-12,Aspirin,417
2022-06-13,Aspirin,415
2022-06-14,Aspirin,408
2022-06-15,Aspirin,429
2022-06-16,Aspirin,423
2022-06-17,Aspirin,364
2022-06-18,Aspirin,368
2022-06-19,Aspirin,426
2022-06-20,Aspirin,436
2022-06-21,Aspirin,400
2022-06-22,Aspirin,380
2022-06-23,Aspirin,378
2022-06-24,Aspirin,420
2022-06-25,Aspirin,364
2022-06-26,Aspirin,350
2022-06-27,Aspirin,390
2022-06-28,Aspirin,407
2022-06-29,Aspirin,446
2022-06-30,Aspirin,360
2022-07-01,Aspirin,427
2022-07-02,Aspirin,354
2022-07-03,Aspirin,416
2022-07-04,Aspirin,372
2022-07-05,Aspirin,424
2022-07-06,Aspirin,357
2022-07-07,Aspirin,439
2022-07-08,Aspirin,357
2022-07-09,Aspirin,389
2022-07-10,Aspirin,405
2022-07-11,Aspirin,449
2022-07-12,Aspirin,411
2022-07-13,Aspirin,425
2022-07-14,Aspirin,447
2022-07-15,Aspirin,377
