Date,Product,Dispensation
2023-05-08,Beyfortus,70
2023-05-09,Beyfortus,69
2023-05-10,Beyfortus,69
2023-05-11,Beyfortus,169
2023-05-12,Beyfortus,69
2023-05-13,Beyfortus,69
2023-05-14,Beyfortus,69
2023-05-15,Beyfortus,69
2023-05-16,Beyfortus,69
2023-05-17,Beyfortus,69
2023-05-18,Beyfortus,69
2023-05-19,Beyfortus,69
2023-05-20,Beyfortus,69
2023-05-21,Beyfortus,69
2023-05-22,Beyfortus,69
2023-05-23,Beyfortus,69
2023-05-24,Beyfortus,68
2023-05-25,Beyfortus,68
2023-05-26,Beyfortus,68
2023-05-27,Beyfortus,118
2023-05-28,Beyfortus,68
2023-05-29,Beyfortus,68
2023-05-30,Beyfortus,168
2023-05-31,Beyfortus,68
2023-06-01,Beyfortus,68
2023-06-02,Beyfortus,68
2023-06-03,Beyfortus,68
2023-06-04,Beyfortus,68
2023-06-05,Beyfortus,68
2023-06-06,Beyfortus,68
2023-06-07,Beyfortus,68
2023-06-08,Beyfortus,118
2023-06-09,Beyfortus,68
2023-06-10,Beyfortus,67
2023-06-11,Beyfortus,67
2023-06-12,Beyfortus,67
2023-06-13,Beyfortus,167
2023-06-14,Beyfortus,67
2023-06-15,Beyfortus,117
2023-06-16,Beyfortus,67
2023-06-17,Beyfortus,67
2023-06-18,Beyfortus,67
2023-06-19,Beyfortus,67
2023-06-20,Beyfortus,67
2023-06-21,Beyfortus,67
2023-06-22,Beyfortus,67
2023-06-23,Beyfortus,67
2023-06-24,Beyfortus,67
2023-06-25,Beyfortus,167
2023-06-26,Beyfortus,67
2023-06-27,Beyfortus,67
2023-06-28,Beyfortus,67
2023-06-29,Beyfortus,67
2023-06-30,Beyfortus,67
2023-07-01,Beyfortus,66
2023-07-02,Beyfortus,66
2023-07-03,Beyfortus,66
2023-07-04,Beyfortus,116
2023-07-05,Beyfortus,66
2023-07-06,Beyfortus,66
2023-07-07,Beyfortus,66
2023-07-08,Beyfortus,66
2023-07-09,Beyfortus,66
2023-07-10,Beyfortus,66
2023-07-11,Beyfortus,116
2023-07-12,Beyfortus,66
2023-07-13,Beyfortus,66
2023-07-14,Beyfortus,66
2023-07-15,Beyfortus,66
2023-07-16,Beyfortus,66
2023-07-17,Beyfortus,66
2023-07-18,Beyfortus,66
2023-07-19,Beyfortus,66
2023-07-20,Beyfortus,66
2023-07-21,Beyfortus,66
2023-07-22,Beyfortus,116
2023-07-23,Beyfortus,66
2023-07-24,Beyfortus,66
2023-07-25,Beyfortus,66
2023-07-26,Beyfortus,66
2023-07-27,Beyfortus,66
2023-07-28,Beyfortus,66
2023-07-29,Beyfortus,66
2023-07-30,Beyfortus,65
2023-07-31,Beyfortus,65
2023-08-01,Beyfortus,65
2023-08-02,Beyfortus,65
2023-08-03,Beyfortus,65
2023-08-04,Beyfortus,165
2023-08-05,Beyfortus,65
2023-08-06,Beyfortus,65
2023-08-07,Beyfortus,65
2023-08-08,Beyfortus,65
2023-08-09,Beyfortus,65
2023-08-10,Beyfortus,65
2023-08-11,Beyfortus,65
2023-08-12,Beyfortus,65
2023-08-13,Beyfortus,65
2023-08-14,Beyfortus,65
2023-08-15,Beyfortus,65
2023-08-16,Beyfortus,65
2023-08-17,Beyfortus,65
2023-08-18,Beyfortus,115
2023-08-19,Beyfortus,65
2023-08-20,Beyfortus,65
2023-08-21,Beyfortus,65
2023-08-22,Beyfortus,65
2023-08-23,Beyfortus,65
2023-08-24,Beyfortus,65
2023-08-25,Beyfortus,65
2023-08-26,Beyfortus,65
2023-08-27,Beyfortus,115
2023-08-28,Beyfortus,65
2023-08-29,Beyfortus,65
2023-08-30,Beyfortus,65
2023-08-31,Beyfortus,65
2023-09-01,Beyfortus,65
2023-09-02,Beyfortus,65
2023-09-03,Beyfortus,165
2023-09-04,Beyfortus,65
2023-09-05,Beyfortus,65
2023-09-06,Beyfortus,65
2023-09-07,Beyfortus,65
2023-09-08,Beyfortus,65
2023-09-09,Beyfortus,115
2023-09-10,Beyfortus,165
2023-09-11,Beyfortus,65
2023-09-12,Beyfortus,65
2023-09-13,Beyfortus,65
2023-09-14,Beyfortus,65
2023-09-15,Beyfortus,65
2023-09-16,Beyfortus,65
2023-09-17,Beyfortus,65
2023-09-18,Beyfortus,65
2023-09-19,Beyfortus,65
2023-09-20,Beyfortus,65
2023-09-21,Beyfortus,65
2023-09-22,Beyfortus,65
2023-09-23,Beyfortus,65
2023-09-24,Beyfortus,115
2023-09-25,Beyfortus,65
2023-09-26,Beyfortus,65
2023-09-27,Beyfortus,165
2023-09-28,Beyfortus,65
2023-09-29,Beyfortus,65
2023-09-30,Beyfortus,65
2023-10-01,Beyfortus,65
2023-10-02,Beyfortus,65
2023-10-03,Beyfortus,65
2023-10-04,Beyfortus,65
2023-10-05,Beyfortus,65
2023-10-06,Beyfortus,65
2023-10-07,Beyfortus,65
2023-10-08,Beyfortus,65
2023-10-09,Beyfortus,65
2023-10-10,Beyfortus,65
2023-10-11,Beyfortus,65
2023-10-12,Beyfortus,65
2023-10-13,Beyfortus,65
2023-10-14,Beyfortus,65
2023-10-15,Beyfortus,65
2023-10-16,Beyfortus,65
2023-10-17,Beyfortus,65
2023-10-18,Beyfortus,65
2023-10-19,Beyfortus,115
2023-10-20,Beyfortus,65
2023-10-21,Beyfortus,65
2023-10-22,Beyfortus,65
2023-10-23,Beyfortus,65
2023-10-24,Beyfortus,65
2023-10-25,Beyfortus,65
2023-10-26,Beyfortus,65
2023-10-27,Beyfortus,65
2023-10-28,Beyfortus,66
2023-10-29,Beyfortus,66
2023-10-30,Beyfortus,66
2023-10-31,Beyfortus,66
2023-11-01,Beyfortus,66
2023-11-02,Beyfortus,66
2023-11-03,Beyfortus,66
2023-11-04,Beyfortus,66
2023-11-05,Beyfortus,66
2023-11-06,Beyfortus,66
2023-11-07,Beyfortus,66
2023-11-08,Beyfortus,66
2023-11-09,Beyfortus,66
2023-11-10,Beyfortus,66
2023-11-11,Beyfortus,66
2023-11-12,Beyfortus,66
2023-11-13,Beyfortus,66
2023-11-14,Beyfortus,66
2023-11-15,Beyfortus,66
2023-11-16,Beyfortus,66
2023-11-17,Beyfortus,66
2023-11-18,Beyfortus,66
2023-11-19,Beyfortus,66
2023-11-20,Beyfortus,66
2023-11-21,Beyfortus,66
2023-11-22,Beyfortus,66
2023-11-23,Beyfortus,66
2023-11-24,Beyfortus,66
2023-11-25,Beyfortus,67
2023-11-26,Beyfortus,67
2023-11-27,Beyfortus,167
2023-11-28,Beyfortus,67
2023-11-29,Beyfortus,67
2023-11-30,Beyfortus,67
2023-12-01,Beyfortus,167
2023-12-02,Beyfortus,67
2023-12-03,Beyfortus,117
2023-12-04,Beyfortus,67
2023-12-05,Beyfortus,67
2023-12-06,Beyfortus,67
2023-12-07,Beyfortus,67
2023-12-08,Beyfortus,67
2023-12-09,Beyfortus,67
2023-12-10,Beyfortus,67
2023-12-11,Beyfortus,67
2023-12-12,Beyfortus,67
2023-12-13,Beyfortus,117
2023-12-14,Beyfortus,67
2023-12-15,Beyfortus,67
2023-12-16,Beyfortus,68
2023-12-17,Beyfortus,68
2023-12-18,Beyfortus,68
2023-12-19,Beyfortus,68
2023-12-20,Beyfortus,68
2023-12-21,Beyfortus,68
2023-12-22,Beyfortus,68
2023-12-23,Beyfortus,68
2023-12-24,Beyfortus,68
2023-12-25,Beyfortus,68
2023-12-26,Beyfortus,68
2023-12-27,Beyfortus,118
2023-12-28,Beyfortus,68
2023-12-29,Beyfortus,68
2023-12-30,Beyfortus,68
2023-12-31,Beyfortus,68
2024-01-01,Beyfortus,69
2024-01-02,Beyfortus,169
2024-01-03,Beyfortus,119
2024-01-04,Beyfortus,69
2024-01-05,Beyfortus,69
2024-01-06,Beyfortus,69
2024-01-07,Beyfortus,69
2024-01-08,Beyfortus,69
2024-01-09,Beyfortus,69
2024-01-10,Beyfortus,69
2024-01-11,Beyfortus,69
2024-01-12,Beyfortus,69
2024-01-13,Beyfortus,69
2024-01-14,Beyfortus,69
2024-01-15,Beyfortus,69
2024-01-16,Beyfortus,70
2024-01-17,Beyfortus,70
2024-01-18,Beyfortus,70
2024-01-19,Beyfortus,70
2024-01-20,Beyfortus,70
2024-01-21,Beyfortus,70
2024-01-22,Beyfortus,70
2024-01-23,Beyfortus,70
2024-01-24,Beyfortus,70
2024-01-25,Beyfortus,70
2024-01-26,Beyfortus,70
2024-01-27,Beyfortus,70
2024-01-28,Beyfortus,70
2024-01-29,Beyfortus,71
2024-01-30,Beyfortus,71
2024-01-31,Beyfortus,71
2024-02-01,Beyfortus,171
2024-02-02,Beyfortus,171
2024-02-03,Beyfortus,71
2024-02-04,Beyfortus,71
2024-02-05,Beyfortus,71
2024-02-06,Beyfortus,71
2024-02-07,Beyfortus,71
2024-02-08,Beyfortus,71
2024-02-09,Beyfortus,71
2024-02-10,Beyfortus,72
2024-02-11,Beyfortus,172
2024-02-12,Beyfortus,72
2024-02-13,Beyfortus,72
2024-02-14,Beyfortus,72
2024-02-15,Beyfortus,72
2024-02-16,Beyfortus,72
2024-02-17,Beyfortus,72
2024-02-18,Beyfortus,72
2024-02-19,Beyfortus,72
2024-02-20,Beyfortus,72
2024-02-21,Beyfortus,73
2024-02-22,Beyfortus,73
2024-02-23,Beyfortus,73
2024-02-24,Beyfortus,73
2024-02-25,Beyfortus,73
2024-02-26,Beyfortus,73
2024-02-27,Beyfortus,73
2024-02-28,Beyfortus,73
2024-02-29,Beyfortus,73
2024-03-01,Beyfortus,73
2024-03-02,Beyfortus,173
2024-03-03,Beyfortus,74
2024-03-04,Beyfortus,124
2024-03-05,Beyfortus,74
2024-03-06,Beyfortus,74
2024-03-07,Beyfortus,74
2024-03-08,Beyfortus,74
2024-03-09,Beyfortus,74
2024-03-10,Beyfortus,74
2024-03-11,Beyfortus,124
2024-03-12,Beyfortus,74
2024-03-13,Beyfortus,75
2024-03-14,Beyfortus,175
2024-03-15,Beyfortus,125
2024-03-16,Beyfortus,75
2024-03-17,Beyfortus,75
2024-03-18,Beyfortus,175
2024-03-19,Beyfortus,75
2024-03-20,Beyfortus,75
2024-03-21,Beyfortus,75
2024-03-22,Beyfortus,76
2024-03-23,Beyfortus,76
2024-03-24,Beyfortus,76
2024-03-25,Beyfortus,126
2024-03-26,Beyfortus,126
2024-03-27,Beyfortus,76
2024-03-28,Beyfortus,76
2024-03-29,Beyfortus,126
2024-03-30,Beyfortus,76
2024-03-31,Beyfortus,77
2024-04-01,Beyfortus,77
2024-04-02,Beyfortus,77
2024-04-03,Beyfortus,77
2024-04-04,Beyfortus,77
2024-04-05,Beyfortus,77
2024-04-06,Beyfortus,77
2024-04-07,Beyfortus,77
2024-04-08,Beyfortus,77
2024-04-09,Beyfortus,78
2024-04-10,Beyfortus,78
2024-04-11,Beyfortus,78
2024-04-12,Beyfortus,178
2024-04-13,Beyfortus,78
2024-04-14,Beyfortus,78
2024-04-15,Beyfortus,78
2024-04-16,Beyfortus,178
2024-04-17,Beyfortus,78
2024-04-18,Beyfortus,79
2024-04-19,Beyfortus,79
2024-04-20,Beyfortus,79
2024-04-21,Beyfortus,79
2024-04-22,Beyfortus,79
2024-04-23,Beyfortus,79
2024-04-24,Beyfortus,79
2024-04-25,Beyfortus,79
2024-04-26,Beyfortus,80
2024-04-27,Beyfortus,80
2024-04-28,Beyfortus,80
2024-04-29,Beyfortus,80
2024-04-30,Beyfortus,80
2024-05-01,Beyfortus,80
2024-05-02,Beyfortus,80
2024-05-03,Beyfortus,80
2024-05-04,Beyfortus,81
2024-05-05,Beyfortus,81
2024-05-06,Beyfortus,81
2024-05-07,Beyfortus,81
2024-05-08,Beyfortus,81
2024-05-09,Beyfortus,81
2024-05-10,Beyfortus,81
2024-05-11,Beyfortus,82
2024-05-12,Beyfortus,82
2024-05-13,Beyfortus,82
2024-05-14,Beyfortus,82
2024-05-15,Beyfortus,82
2024-05-16,Beyfortus,82
2024-05-17,Beyfortus,82
2024-05-18,Beyfortus,82
2024-05-19,Beyfortus,83
2024-05-20,Beyfortus,83
2024-05-21,Beyfortus,83
2024-05-22,Beyfortus,133
2024-05-23,Beyfortus,83
2024-05-24,Beyfortus,133
2024-05-25,Beyfortus,83
2024-05-26,Beyfortus,84
2024-05-27,Beyfortus,84
2024-05-28,Beyfortus,84
2024-05-29,Beyfortus,84
2024-05-30,Beyfortus,84
2024-05-31,Beyfortus,84
2024-06-01,Beyfortus,84
2024-06-02,Beyfortus,84
2024-06-03,Beyfortus,85
2024-06-04,Beyfortus,85
2024-06-05,Beyfortus,85
2024-06-06,Beyfortus,85
2024-06-07,Beyfortus,185
2024-06-08,Beyfortus,85
2024-06-09,Beyfortus,85
2024-06-10,Beyfortus,86
2024-06-11,Beyfortus,86
2024-06-12,Beyfortus,86
2024-06-13,Beyfortus,86
2024-06-14,Beyfortus,186
2024-06-15,Beyfortus,186
2024-06-16,Beyfortus,86
2024-06-17,Beyfortus,87
2024-06-18,Beyfortus,87
2024-06-19,Beyfortus,87
2024-06-20,Beyfortus,87
2024-06-21,Beyfortus,87
2024-06-22,Beyfortus,87
2024-06-23,Beyfortus,87
2024-06-24,Beyfortus,88
2024-06-25,Beyfortus,88
2024-06-26,Beyfortus,88
2024-06-27,Beyfortus,88
2024-06-28,Beyfortus,88
2024-06-29,Beyfortus,138
2024-06-30,Beyfortus,89
2024-07-01,Beyfortus,89
2024-07-02,Beyfortus,89
2024-07-03,Beyfortus,89
2024-07-04,Beyfortus,89
2024-07-05,Beyfortus,89
2024-07-06,Beyfortus,89
2024-07-07,Beyfortus,90
2024-07-08,Beyfortus,190
2024-07-09,Beyfortus,90
2024-07-10,Beyfortus,90
2024-07-11,Beyfortus,90
2024-07-12,Beyfortus,90
2024-07-13,Beyfortus,91
2024-07-14,Beyfortus,91
2024-07-15,Beyfortus,91
2024-07-16,Beyfortus,91
2024-07-17,Beyfortus,91
2024-07-18,Beyfortus,91
2024-07-19,Beyfortus,91
2024-07-20,Beyfortus,92
2024-07-21,Beyfortus,92
2024-07-22,Beyfortus,92
2024-07-23,Beyfortus,92
2024-07-24,Beyfortus,192
2024-07-25,Beyfortus,92
2024-07-26,Beyfortus,93
2024-07-27,Beyfortus,93
2024-07-28,Beyfortus,93
2024-07-29,Beyfortus,93
2024-07-30,Beyfortus,93
2024-07-31,Beyfortus,193
2024-08-01,Beyfortus,94
2024-08-02,Beyfortus,94
2024-08-03,Beyfortus,94
2024-08-04,Beyfortus,194
2024-08-05,Beyfortus,94
2024-08-06,Beyfortus,144
2024-08-07,Beyfortus,94
2024-08-08,Beyfortus,145
2024-08-09,Beyfortus,95
2024-08-10,Beyfortus,145
2024-08-11,Beyfortus,95
2024-08-12,Beyfortus,95
2024-08-13,Beyfortus,95
2024-08-14,Beyfortus,196
2024-08-15,Beyfortus,96
2024-08-16,Beyfortus,96
2024-08-17,Beyfortus,96
2024-08-18,Beyfortus,96
2024-08-19,Beyfortus,96
2024-08-20,Beyfortus,97
2024-08-21,Beyfortus,97
2024-08-22,Beyfortus,97
2024-08-23,Beyfortus,97
2024-08-24,Beyfortus,97
2024-08-25,Beyfortus,197
2024-08-26,Beyfortus,98
2024-08-27,Beyfortus,98
2024-08-28,Beyfortus,98
2024-08-29,Beyfortus,98
2024-08-30,Beyfortus,98
2024-08-31,Beyfortus,98
2024-09-01,Beyfortus,99
2024-09-02,Beyfortus,99
2024-09-03,Beyfortus,99
2024-09-04,Beyfortus,99
2024-09-05,Beyfortus,99
2024-09-06,Beyfortus,99
2024-09-07,Beyfortus,100
2024-09-08,Beyfortus,100
2024-09-09,Beyfortus,100
2024-09-10,Beyfortus,100
2024-09-11,Beyfortus,100
2024-09-12,Beyfortus,100
2024-09-13,Beyfortus,101
2024-09-14,Beyfortus,201
2024-09-15,Beyfortus,101
2024-09-16,Beyfortus,101
2024-09-17,Beyfortus,101
2024-09-18,Beyfortus,102
2024-09-19,Beyfortus,202
2024-09-20,Beyfortus,202
2024-09-21,Beyfortus,102
2024-09-22,Beyfortus,102
2024-09-23,Beyfortus,152
2024-09-24,Beyfortus,103
2024-09-25,Beyfortus,103
2024-09-26,Beyfortus,103
2024-09-27,Beyfortus,103
2024-09-28,Beyfortus,103
2024-09-29,Beyfortus,103
2024-09-30,Beyfortus,104
2024-10-01,Beyfortus,104
2024-10-02,Beyfortus,104
2024-10-03,Beyfortus,104
2024-10-04,Beyfortus,154
2024-10-05,Beyfortus,104
2024-10-06,Beyfortus,105
2024-10-07,Beyfortus,205
2024-10-08,Beyfortus,105
2024-10-09,Beyfortus,205
2024-10-10,Beyfortus,105
2024-10-11,Beyfortus,106
2024-10-12,Beyfortus,106
2024-10-13,Beyfortus,106
2024-10-14,Beyfortus,106
2024-10-15,Beyfortus,106
2024-10-16,Beyfortus,106
2024-10-17,Beyfortus,107
2024-10-18,Beyfortus,107
2024-10-19,Beyfortus,107
2024-10-20,Beyfortus,207
2024-10-21,Beyfortus,157
2024-10-22,Beyfortus,107
2024-10-23,Beyfortus,108
2024-10-24,Beyfortus,108
2024-10-25,Beyfortus,108
2024-10-26,Beyfortus,108
2024-10-27,Beyfortus,108
2024-10-28,Beyfortus,109
2024-10-29,Beyfortus,109
2024-10-30,Beyfortus,109
2024-10-31,Beyfortus,109
2024-11-01,Beyfortus,109
2024-11-02,Beyfortus,109
2024-11-03,Beyfortus,160
2024-11-04,Beyfortus,110
2024-11-05,Beyfortus,110
2024-11-06,Beyfortus,110
2024-11-07,Beyfortus,110
2024-11-08,Beyfortus,111
2024-11-09,Beyfortus,111
2024-11-10,Beyfortus,161
2024-11-11,Beyfortus,111
2024-11-12,Beyfortus,111
2024-11-13,Beyfortus,111
2024-11-14,Beyfortus,112
2024-11-15,Beyfortus,112
2024-11-16,Beyfortus,112
2024-11-17,Beyfortus,112
2024-11-18,Beyfortus,112
2024-11-19,Beyfortus,113
2024-11-20,Beyfortus,113
2024-11-21,Beyfortus,113
2024-11-22,Beyfortus,113
2024-11-23,Beyfortus,213
2024-11-24,Beyfortus,113
2024-11-25,Beyfortus,114
2024-11-26,Beyfortus,114
2024-11-27,Beyfortus,114
2024-11-28,Beyfortus,114
2024-11-29,Beyfortus,114
2024-11-30,Beyfortus,115
2024-12-01,Beyfortus,115
2024-12-02,Beyfortus,115
2024-12-03,Beyfortus,115
2024-12-04,Beyfortus,115
2024-12-05,Beyfortus,165
2024-12-06,Beyfortus,116
2024-12-07,Beyfortus,116
2024-12-08,Beyfortus,116
2024-12-09,Beyfortus,116
2024-12-10,Beyfortus,116
2024-12-11,Beyfortus,117
2024-12-12,Beyfortus,117
2024-12-13,Beyfortus,217
2024-12-14,Beyfortus,117
2024-12-15,Beyfortus,117
2024-12-16,Beyfortus,117
2024-12-17,Beyfortus,118
2024-12-18,Beyfortus,118
2024-12-19,Beyfortus,118
2024-12-20,Beyfortus,118
2024-12-21,Beyfortus,118
2024-12-22,Beyfortus,119
2024-12-23,Beyfortus,119
2024-12-24,Beyfortus,119
2024-12-25,Beyfortus,119
2024-12-26,Beyfortus,119
2024-12-27,Beyfortus,119
2024-12-28,Beyfortus,120
2024-12-29,Beyfortus,120
2024-12-30,Beyfortus,120
2020-01-01,Actilyse,200
2020-01-02,Actilyse,200
2020-01-03,Actilyse,200
2020-01-04,Actilyse,201
2020-01-05,Actilyse,201
2020-01-06,Actilyse,201
2020-01-07,Actilyse,301
2020-01-08,Actilyse,251
2020-01-09,Actilyse,201
2020-01-10,Actilyse,302
2020-01-11,Actilyse,202
2020-01-12,Actilyse,202
2020-01-13,Actilyse,202
2020-01-14,Actilyse,202
2020-01-15,Actilyse,253
2020-01-16,Actilyse,203
2020-01-17,Actilyse,203
2020-01-18,Actilyse,203
2020-01-19,Actilyse,203
2020-01-20,Actilyse,203
2020-01-21,Actilyse,204
2020-01-22,Actilyse,204
2020-01-23,Actilyse,254
2020-01-24,Actilyse,204
2020-01-25,Actilyse,204
2020-01-26,Actilyse,205
2020-01-27,Actilyse,205
2020-01-28,Actilyse,205
2020-01-29,Actilyse,205
2020-01-30,Actilyse,205
2020-01-31,Actilyse,205
2020-02-01,Actilyse,256
2020-02-02,Actilyse,206
2020-02-03,Actilyse,206
2020-02-04,Actilyse,206
2020-02-05,Actilyse,206
2020-02-06,Actilyse,207
2020-02-07,Actilyse,207
2020-02-08,Actilyse,207
2020-02-09,Actilyse,207
2020-02-10,Actilyse,207
2020-02-11,Actilyse,207
2020-02-12,Actilyse,258
2020-02-13,Actilyse,208
2020-02-14,Actilyse,208
2020-02-15,Actilyse,258
2020-02-16,Actilyse,208
2020-02-17,Actilyse,209
2020-02-18,Actilyse,209
2020-02-19,Actilyse,209
2020-02-20,Actilyse,209
2020-02-21,Actilyse,209
2020-02-22,Actilyse,209
2020-02-23,Actilyse,210
2020-02-24,Actilyse,260
2020-02-25,Actilyse,210
2020-02-26,Actilyse,210
2020-02-27,Actilyse,210
2020-02-28,Actilyse,211
2020-02-29,Actilyse,211
2020-03-01,Actilyse,211
2020-03-02,Actilyse,211
2020-03-03,Actilyse,211
2020-03-04,Actilyse,211
2020-03-05,Actilyse,212
2020-03-06,Actilyse,212
2020-03-07,Actilyse,262
2020-03-08,Actilyse,212
2020-03-09,Actilyse,212
2020-03-10,Actilyse,213
2020-03-11,Actilyse,213
2020-03-12,Actilyse,213
2020-03-13,Actilyse,213
2020-03-14,Actilyse,213
2020-03-15,Actilyse,263
2020-03-16,Actilyse,214
2020-03-17,Actilyse,214
2020-03-18,Actilyse,214
2020-03-19,Actilyse,214
2020-03-20,Actilyse,214
2020-03-21,Actilyse,214
2020-03-22,Actilyse,215
2020-03-23,Actilyse,215
2020-03-24,Actilyse,215
2020-03-25,Actilyse,215
2020-03-26,Actilyse,215
2020-03-27,Actilyse,216
2020-03-28,Actilyse,216
2020-03-29,Actilyse,216
2020-03-30,Actilyse,216
2020-03-31,Actilyse,216
2020-04-01,Actilyse,216
2020-04-02,Actilyse,217
2020-04-03,Actilyse,317
2020-04-04,Actilyse,317
2020-04-05,Actilyse,217
2020-04-06,Actilyse,217
2020-04-07,Actilyse,217
2020-04-08,Actilyse,218
2020-04-09,Actilyse,218
2020-04-10,Actilyse,318
2020-04-11,Actilyse,218
2020-04-12,Actilyse,218
2020-04-13,Actilyse,218
2020-04-14,Actilyse,219
2020-04-15,Actilyse,219
2020-04-16,Actilyse,219
2020-04-17,Actilyse,219
2020-04-18,Actilyse,219
2020-04-19,Actilyse,220
2020-04-20,Actilyse,220
2020-04-21,Actilyse,320
2020-04-22,Actilyse,220
2020-04-23,Actilyse,270
2020-04-24,Actilyse,220
2020-04-25,Actilyse,221
2020-04-26,Actilyse,221
2020-04-27,Actilyse,221
2020-04-28,Actilyse,221
2020-04-29,Actilyse,271
2020-04-30,Actilyse,221
2020-05-01,Actilyse,222
2020-05-02,Actilyse,222
2020-05-03,Actilyse,222
2020-05-04,Actilyse,222
2020-05-05,Actilyse,222
2020-05-06,Actilyse,222
2020-05-07,Actilyse,223
2020-05-08,Actilyse,223
2020-05-09,Actilyse,223
2020-05-10,Actilyse,323
2020-05-11,Actilyse,223
2020-05-12,Actilyse,323
2020-05-13,Actilyse,224
2020-05-14,Actilyse,224
2020-05-15,Actilyse,224
2020-05-16,Actilyse,224
2020-05-17,Actilyse,224
2020-05-18,Actilyse,224
2020-05-19,Actilyse,225
2020-05-20,Actilyse,225
2020-05-21,Actilyse,225
2020-05-22,Actilyse,225
2020-05-23,Actilyse,325
2020-05-24,Actilyse,225
2020-05-25,Actilyse,226
2020-05-26,Actilyse,226
2020-05-27,Actilyse,226
2020-05-28,Actilyse,226
2020-05-29,Actilyse,226
2020-05-30,Actilyse,226
2020-05-31,Actilyse,226
2020-06-01,Actilyse,227
2020-06-02,Actilyse,227
2020-06-03,Actilyse,227
2020-06-04,Actilyse,227
2020-06-05,Actilyse,227
2020-06-06,Actilyse,227
2020-06-07,Actilyse,228
2020-06-08,Actilyse,228
2020-06-09,Actilyse,228
2020-06-10,Actilyse,228
2020-06-11,Actilyse,328
2020-06-12,Actilyse,228
2020-06-13,Actilyse,229
2020-06-14,Actilyse,279
2020-06-15,Actilyse,229
2020-06-16,Actilyse,229
2020-06-17,Actilyse,229
2020-06-18,Actilyse,229
2020-06-19,Actilyse,229
2020-06-20,Actilyse,330
2020-06-21,Actilyse,230
2020-06-22,Actilyse,230
2020-06-23,Actilyse,230
2020-06-24,Actilyse,230
2020-06-25,Actilyse,230
2020-06-26,Actilyse,231
2020-06-27,Actilyse,231
2020-06-28,Actilyse,331
2020-06-29,Actilyse,231
2020-06-30,Actilyse,231
2020-07-01,Actilyse,231
2020-07-02,Actilyse,231
2020-07-03,Actilyse,232
2020-07-04,Actilyse,332
2020-07-05,Actilyse,232
2020-07-06,Actilyse,232
2020-07-07,Actilyse,232
2020-07-08,Actilyse,232
2020-07-09,Actilyse,283
2020-07-10,Actilyse,233
2020-07-11,Actilyse,233
2020-07-12,Actilyse,233
2020-07-13,Actilyse,233
2020-07-14,Actilyse,233
2020-07-15,Actilyse,233
2020-07-16,Actilyse,234
2020-07-17,Actilyse,234
2020-07-18,Actilyse,234
2020-07-19,Actilyse,234
2020-07-20,Actilyse,234
2020-07-21,Actilyse,234
2020-07-22,Actilyse,234
2020-07-23,Actilyse,235
2020-07-24,Actilyse,235
2020-07-25,Actilyse,235
2020-07-26,Actilyse,235
2020-07-27,Actilyse,235
2020-07-28,Actilyse,235
2020-07-29,Actilyse,235
2020-07-30,Actilyse,286
2020-07-31,Actilyse,336
2020-08-01,Actilyse,236
2020-08-02,Actilyse,236
2020-08-03,Actilyse,236
2020-08-04,Actilyse,236
2020-08-05,Actilyse,236
2020-08-06,Actilyse,236
2020-08-07,Actilyse,237
2020-08-08,Actilyse,237
2020-08-09,Actilyse,237
2020-08-10,Actilyse,237
2020-08-11,Actilyse,237
2020-08-12,Actilyse,237
2020-08-13,Actilyse,287
2020-08-14,Actilyse,238
2020-08-15,Actilyse,238
2020-08-16,Actilyse,238
2020-08-17,Actilyse,288
2020-08-18,Actilyse,238
2020-08-19,Actilyse,238
2020-08-20,Actilyse,238
2020-08-21,Actilyse,238
2020-08-22,Actilyse,239
2020-08-23,Actilyse,239
2020-08-24,Actilyse,239
2020-08-25,Actilyse,239
2020-08-26,Actilyse,239
2020-08-27,Actilyse,339
2020-08-28,Actilyse,239
2020-08-29,Actilyse,240
2020-08-30,Actilyse,240
2020-08-31,Actilyse,240
2020-09-01,Actilyse,290
2020-09-02,Actilyse,240
2020-09-03,Actilyse,240
2020-09-04,Actilyse,340
2020-09-05,Actilyse,240
2020-09-06,Actilyse,241
2020-09-07,Actilyse,241
2020-09-08,Actilyse,241
2020-09-09,Actilyse,241
2020-09-10,Actilyse,241
2020-09-11,Actilyse,241
2020-09-12,Actilyse,241
2020-09-13,Actilyse,241
2020-09-14,Actilyse,242
2020-09-15,Actilyse,242
2020-09-16,Actilyse,242
2020-09-17,Actilyse,242
2020-09-18,Actilyse,292
2020-09-19,Actilyse,242
2020-09-20,Actilyse,242
2020-09-21,Actilyse,242
2020-09-22,Actilyse,242
2020-09-23,Actilyse,243
2020-09-24,Actilyse,243
2020-09-25,Actilyse,243
2020-09-26,Actilyse,243
2020-09-27,Actilyse,243
2020-09-28,Actilyse,243
2020-09-29,Actilyse,243
2020-09-30,Actilyse,243
2020-10-01,Actilyse,243
2020-10-02,Actilyse,244
2020-10-03,Actilyse,294
2020-10-04,Actilyse,244
2020-10-05,Actilyse,244
2020-10-06,Actilyse,244
2020-10-07,Actilyse,244
2020-10-08,Actilyse,244
2020-10-09,Actilyse,244
2020-10-10,Actilyse,244
2020-10-11,Actilyse,245
2020-10-12,Actilyse,245
2020-10-13,Actilyse,245
2020-10-14,Actilyse,345
2020-10-15,Actilyse,245
